"filename", "language", "JavaScript", "Properties", "CSS", "XML", "Markdown", "TypeScript", "JSON", "HTML", "comment", "blank", "total"
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\CommunicationHistory\CommunicationHistory.jsx", "JavaScript", 78, 0, 0, 0, 0, 0, 0, 0, 29, 7, 114
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Calendar\Calendar.jsx", "JavaScript", 469, 0, 0, 0, 0, 0, 0, 0, 12, 52, 533
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Chats\Chats.jsx", "JavaScript", 1179, 0, 0, 0, 0, 0, 0, 0, 35, 65, 1279
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Dashboard.jsx", "JavaScript", 286, 0, 0, 0, 0, 0, 0, 0, 17, 24, 327
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Events\AddEvent.jsx", "JavaScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 6, 61
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Events\AddResults.jsx", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Events\CardDetailPage.jsx", "JavaScript", 380, 0, 0, 0, 0, 0, 0, 0, 12, 28, 420
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Events\CardInfoPage.jsx", "JavaScript", 142, 0, 0, 0, 0, 0, 0, 0, 0, 10, 152
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Events\Events.jsx", "JavaScript", 175, 0, 0, 0, 0, 0, 0, 0, 0, 16, 191
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Events\Fixtures.jsx", "JavaScript", 208, 0, 0, 0, 0, 0, 0, 0, 1, 8, 217
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Events\Knockouts.jsx", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 9, 41
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Notifications\GeneralNotifications.jsx", "JavaScript", 80, 0, 0, 0, 0, 0, 0, 0, 0, 11, 91
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Notifications\Modals.jsx", "JavaScript", 595, 0, 0, 0, 0, 0, 0, 0, 5, 65, 665
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Notifications\Notifications.jsx", "JavaScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 6, 56
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Notifications\PaymentNotifications.jsx", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 11, 83
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Profile\BankAccount.jsx", "JavaScript", 359, 0, 0, 0, 0, 0, 0, 0, 1, 36, 396
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Profile\Discount.jsx", "JavaScript", 553, 0, 0, 0, 0, 0, 0, 0, 1, 33, 587
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Profile\FacilityManagers.jsx", "JavaScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 10, 76
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Profile\FacilityRules.jsx", "JavaScript", 665, 0, 0, 0, 0, 0, 0, 0, 2, 29, 696
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Profile\FieldPrice.jsx", "JavaScript", 1793, 0, 0, 0, 0, 0, 0, 0, 64, 112, 1969
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Profile\HrsOperation.jsx", "JavaScript", 315, 0, 0, 0, 0, 0, 0, 0, 3, 26, 344
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Profile\MyFacility.jsx", "JavaScript", 447, 0, 0, 0, 0, 0, 0, 0, 2, 25, 474
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Profile\Profile.jsx", "JavaScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 7, 85
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Reports\BookingReport.jsx", "JavaScript", 501, 0, 0, 0, 0, 0, 0, 0, 6, 45, 552
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Reports\Charts.jsx", "JavaScript", 511, 0, 0, 0, 0, 0, 0, 0, 3, 28, 542
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Reports\CreditHolderReport.jsx", "JavaScript", 209, 0, 0, 0, 0, 0, 0, 0, 0, 23, 232
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Reports\EventReport.jsx", "JavaScript", 247, 0, 0, 0, 0, 0, 0, 0, 11, 20, 278
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Reports\Reports.jsx", "JavaScript", 501, 0, 0, 0, 0, 0, 0, 0, 3, 29, 533
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Reports\ReportsDetails.jsx", "JavaScript", 515, 0, 0, 0, 0, 0, 0, 0, 3, 33, 551
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Reports\SalesReport.jsx", "JavaScript", 512, 0, 0, 0, 0, 0, 0, 0, 12, 45, 569
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Reports\UsersReport.jsx", "JavaScript", 248, 0, 0, 0, 0, 0, 0, 0, 0, 22, 270
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\Dashboard\Users\Users.jsx", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\SignIn\SignIn.jsx", "JavaScript", 154, 0, 0, 0, 0, 0, 0, 0, 6, 15, 175
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\SignUp\SignUp.jsx", "JavaScript", 237, 0, 0, 0, 0, 0, 0, 0, 3, 20, 260
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\SplashScreen.jsx", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\pages\index.jsx", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\tailwind.config.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 3, 1, 40
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\vite.config.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"Total", "-", 21679, 1, 192, 1050, 11, 3254, 8277, 14, 541, 1508, 36527
